"","id","date","last.touch","last.click"
"772",350,2017-02-22,"email","social"
"773",351,2017-01-15,"social","social"
"774",352,2017-01-02,"display","none"
"775",353,2017-01-28,"social","none"
"776",353,2017-02-01,"display","none"
"777",355,2017-02-20,"email","none"
"778",356,2017-02-04,"direct","none"
"779",359,2017-01-07,"direct","email"
"780",359,2017-01-10,"display","email"
"781",359,2017-01-16,"display","display"
"782",359,2017-01-18,"display","display"
"783",359,2017-01-19,"display","display"
"784",361,2017-01-09,"social","social"
"785",361,2017-02-17,"direct","social"
"786",362,2017-01-10,"email","none"
"787",364,2017-01-14,"social","social"
"788",364,2017-02-11,"email","social"
"789",366,2017-01-19,"none","none"
"790",366,2017-02-12,"none","none"
"791",367,2017-01-06,"direct","none"
"792",367,2017-01-08,"direct","none"
"793",367,2017-01-24,"social","none"
"794",368,2017-01-12,"social","social"
"795",369,2017-01-01,"social","none"
"796",369,2017-01-11,"social","none"
"797",369,2017-02-16,"direct","none"
"798",370,2017-01-14,"social","none"
"799",370,2017-01-18,"social","none"
"800",370,2017-01-22,"social","none"
"801",370,2017-01-26,"social","none"
"802",370,2017-02-09,"direct","none"
"803",370,2017-02-18,"direct","none"
"804",371,2017-01-19,"display","none"
"805",371,2017-01-23,"display","none"
"806",371,2017-02-03,"direct","none"
"807",373,2017-01-06,"social","none"
"808",374,2017-02-08,"display","none"
"809",374,2017-02-10,"display","none"
"810",375,2017-02-21,"email","none"
"811",375,2017-02-23,"email","none"
"812",376,2017-01-10,"display","none"
"813",376,2017-01-17,"email","none"
"814",377,2017-02-01,"display","none"
"815",377,2017-02-14,"email","none"
"816",377,2017-02-24,"display","none"
"817",378,2017-02-21,"email","none"
"818",378,2017-02-27,"email","none"
"819",379,2017-02-01,"display","email"
"820",379,2017-02-15,"display","email"
"821",381,2017-01-08,"display","none"
"822",381,2017-02-24,"display","none"
"823",381,2017-02-25,"display","none"
"824",382,2017-01-05,"social","none"
"825",382,2017-01-24,"social","social"
"826",383,2017-02-01,"email","email"
"827",383,2017-02-14,"email","email"
"828",385,2017-01-24,"email","none"
"829",385,2017-02-07,"email","none"
"830",385,2017-02-22,"email","none"
"831",386,2017-01-10,"email","social"
"832",386,2017-01-24,"email","email"
"833",386,2017-02-04,"direct","social"
"834",386,2017-02-12,"direct","social"
"835",387,2017-01-11,"email","none"
"836",387,2017-01-12,"email","none"
"837",387,2017-01-31,"email","email"
"838",387,2017-02-04,"direct","email"
"839",387,2017-02-07,"email","email"
"840",388,2017-01-06,"direct","none"
"841",388,2017-01-08,"direct","none"
"842",388,2017-01-16,"direct","none"
"843",388,2017-02-07,"email","none"
"844",389,2017-01-09,"display","none"
"845",389,2017-01-23,"social","social"
"846",389,2017-01-24,"social","social"
"847",389,2017-02-19,"display","social"
"848",390,2017-01-02,"none","none"
"849",390,2017-01-08,"direct","none"
"850",390,2017-01-20,"email","none"
"851",390,2017-02-16,"email","email"
"852",390,2017-02-21,"email","email"
"853",391,2017-02-13,"display","none"
"854",391,2017-02-18,"display","none"
"855",392,2017-01-11,"social","none"
"856",392,2017-01-19,"display","social"
"857",392,2017-01-22,"social","social"
"858",392,2017-01-24,"social","social"
"859",392,2017-02-01,"display","social"
"860",392,2017-02-04,"display","social"
"861",392,2017-02-16,"display","social"
"862",393,2017-01-02,"social","none"
"863",393,2017-01-07,"social","none"
"864",393,2017-01-12,"social","none"
"865",395,2017-01-10,"social","none"
"866",395,2017-02-27,"display","none"
"867",396,2017-01-11,"display","display"
"868",396,2017-01-16,"display","display"
"869",396,2017-02-01,"display","social"
"870",397,2017-01-04,"display","display"
"871",397,2017-01-07,"display","display"
"872",397,2017-02-04,"display","email"
"873",397,2017-02-15,"display","email"
"874",398,2017-01-05,"social","none"
"875",398,2017-01-09,"social","none"
"876",398,2017-01-26,"social","social"
"877",398,2017-02-25,"direct","social"
"878",398,2017-02-27,"direct","social"
"879",399,2017-02-09,"email","social"
"880",400,2017-01-17,"email","none"
"881",400,2017-02-04,"direct","social"
"882",400,2017-02-06,"direct","social"
"883",401,2017-02-17,"display","none"
"884",401,2017-02-21,"display","none"
"885",402,2017-02-28,"display","social"
"886",403,2017-02-12,"email","email"
"887",403,2017-02-15,"email","email"
"888",403,2017-02-25,"email","email"
"889",404,2017-01-01,"social","none"
"890",404,2017-01-16,"social","none"
"891",404,2017-01-18,"social","none"
"892",404,2017-01-31,"display","none"
"893",404,2017-02-02,"display","none"
"894",405,2017-01-03,"display","none"
"895",405,2017-01-16,"display","none"
"896",405,2017-01-23,"display","none"
"897",405,2017-01-25,"display","none"
"898",405,2017-01-28,"display","none"
"899",405,2017-02-01,"display","none"
"900",405,2017-02-19,"display","none"
"901",405,2017-02-22,"display","none"
"902",406,2017-01-03,"social","none"
"903",406,2017-01-07,"social","none"
"904",406,2017-01-30,"display","social"
"905",406,2017-02-04,"direct","social"
"906",407,2017-01-11,"email","none"
"907",407,2017-02-22,"display","email"
"908",409,2017-01-08,"social","social"
"909",409,2017-01-27,"social","social"
"910",410,2017-01-26,"social","social"
"911",410,2017-01-27,"social","social"
"912",410,2017-02-07,"display","social"
"913",411,2017-01-06,"social","social"
"914",411,2017-01-16,"social","social"
"915",411,2017-02-07,"display","social"
"916",411,2017-02-21,"display","social"
"917",412,2017-01-05,"social","none"
"918",413,2017-01-06,"display","none"
"919",413,2017-01-15,"display","none"
"920",414,2017-01-01,"display","none"
"921",414,2017-02-04,"direct","email"
"922",414,2017-02-14,"display","email"
"923",415,2017-01-01,"social","none"
"924",415,2017-01-25,"display","display"
"925",415,2017-02-03,"display","display"
"926",415,2017-02-04,"display","display"
"927",415,2017-02-17,"display","display"
"928",415,2017-02-24,"display","display"
"929",417,2017-01-02,"social","none"
"930",417,2017-01-14,"social","none"
"931",418,2017-01-08,"social","none"
"932",418,2017-02-02,"email","email"
"933",419,2017-01-04,"social","none"
"934",419,2017-01-18,"social","none"
"935",419,2017-02-06,"email","none"
"936",421,2017-01-03,"social","none"
"937",421,2017-01-06,"social","none"
"938",421,2017-01-11,"social","none"
"939",421,2017-02-04,"direct","social"
"940",421,2017-02-07,"email","social"
"941",421,2017-02-15,"email","social"
"942",421,2017-02-17,"email","social"
"943",423,2017-01-09,"social","social"
"944",423,2017-01-10,"social","social"
"945",423,2017-01-11,"social","social"
"946",423,2017-02-12,"social","social"
"947",424,2017-01-03,"email","none"
"948",424,2017-01-07,"social","social"
"949",424,2017-01-08,"social","social"
"950",424,2017-01-29,"social","social"
"951",424,2017-02-07,"email","social"
"952",424,2017-02-12,"email","social"
"953",424,2017-02-14,"email","email"
"954",426,2017-01-13,"social","none"
"955",426,2017-01-21,"social","none"
"956",429,2017-01-02,"none","none"
"957",430,2017-01-15,"social","none"
"958",431,2017-02-22,"none","none"
"959",432,2017-01-09,"social","social"
"960",433,2017-02-05,"direct","social"
"961",433,2017-02-13,"email","social"
"962",434,2017-01-09,"display","none"
"963",434,2017-01-22,"social","social"
"964",434,2017-02-19,"display","email"
"965",434,2017-02-23,"display","email"
"966",434,2017-02-28,"display","email"
"967",435,2017-01-16,"social","display"
"968",435,2017-02-06,"display","social"
"969",435,2017-02-09,"display","social"
"970",436,2017-01-06,"direct","none"
"971",437,2017-01-06,"social","none"
"972",437,2017-01-13,"social","none"
"973",437,2017-01-28,"social","none"
"974",437,2017-02-09,"email","none"
"975",437,2017-02-19,"email","none"
"976",438,2017-01-27,"social","none"
"977",438,2017-01-29,"social","none"
"978",438,2017-02-28,"social","none"
"979",439,2017-01-07,"none","none"
"980",439,2017-01-31,"email","none"
"981",440,2017-01-08,"display","none"
"982",441,2017-01-01,"none","none"
"983",441,2017-02-08,"email","none"
"984",441,2017-02-17,"email","none"
"985",442,2017-01-06,"direct","none"
"986",443,2017-01-07,"direct","none"
"987",444,2017-01-10,"display","none"
"988",444,2017-01-18,"social","none"
"989",444,2017-02-05,"display","none"
"990",444,2017-02-13,"display","none"
"991",445,2017-01-11,"direct","none"
"992",445,2017-01-12,"direct","none"
"993",445,2017-02-05,"direct","none"
"994",445,2017-02-22,"direct","none"
"995",448,2017-01-06,"social","social"
"996",448,2017-01-07,"social","social"
"997",448,2017-01-31,"email","social"
"998",450,2017-01-11,"display","none"
"999",450,2017-02-10,"display","none"
"1000",450,2017-02-17,"display","none"
"1001",450,2017-02-26,"display","none"
"1002",450,2017-02-28,"display","none"
"1003",451,2017-01-08,"email","none"
"1004",451,2017-01-24,"email","none"
"1005",452,2017-01-08,"display","none"
"1006",452,2017-01-18,"display","display"
"1007",452,2017-02-19,"display","display"
"1008",453,2017-01-04,"email","none"
"1009",453,2017-01-12,"social","none"
"1010",453,2017-02-13,"email","email"
"1011",453,2017-02-15,"email","email"
"1012",453,2017-02-21,"email","email"
"1013",453,2017-02-22,"email","email"
"1014",454,2017-01-07,"social","none"
"1015",454,2017-01-17,"social","none"
"1016",454,2017-02-07,"email","social"
"1017",454,2017-02-13,"email","social"
"1018",455,2017-01-10,"social","none"
"1019",456,2017-02-07,"direct","social"
"1020",457,2017-01-10,"social","email"
"1021",457,2017-01-23,"social","email"
"1022",457,2017-01-24,"email","email"
"1023",457,2017-02-15,"email","email"
"1024",457,2017-02-25,"email","email"
"1025",459,2017-02-09,"display","display"
"1026",459,2017-02-14,"email","email"
"1027",459,2017-02-21,"email","email"
"1028",460,2017-01-26,"social","social"
"1029",460,2017-02-14,"email","social"
"1030",462,2017-01-02,"none","none"
"1031",464,2017-02-28,"display","social"
"1032",465,2017-01-20,"email","email"
"1033",465,2017-02-10,"email","email"
"1034",465,2017-02-11,"email","email"
"1035",466,2017-01-12,"social","none"
"1036",467,2017-01-08,"social","none"
"1037",467,2017-01-18,"social","none"
"1038",467,2017-01-21,"social","none"
"1039",467,2017-02-11,"display","display"
"1040",468,2017-01-05,"email","none"
"1041",468,2017-01-14,"direct","none"
"1042",469,2017-01-22,"social","display"
"1043",469,2017-01-28,"display","display"
"1044",470,2017-01-06,"social","none"
"1045",471,2017-02-11,"display","social"
"1046",471,2017-02-23,"display","email"
"1047",472,2017-02-05,"none","none"
"1048",473,2017-01-02,"display","none"
"1049",473,2017-01-16,"display","none"
"1050",473,2017-01-23,"display","none"
"1051",473,2017-01-24,"display","none"
"1052",473,2017-02-07,"display","none"
"1053",473,2017-02-22,"display","none"
"1054",474,2017-01-04,"email","none"
"1055",474,2017-01-08,"direct","none"
"1056",474,2017-01-17,"email","email"
"1057",474,2017-02-03,"direct","email"
"1058",474,2017-02-08,"email","email"
"1059",474,2017-02-28,"email","email"
"1060",475,2017-01-01,"social","none"
"1061",475,2017-01-08,"social","none"
"1062",475,2017-01-11,"social","none"
"1063",475,2017-02-17,"social","none"
"1064",477,2017-01-02,"social","social"
"1065",478,2017-01-01,"none","none"
"1066",478,2017-02-23,"email","email"
"1067",480,2017-01-18,"social","social"
"1068",480,2017-02-03,"direct","social"
"1069",481,2017-01-17,"display","none"
"1070",481,2017-01-18,"display","none"
"1071",481,2017-02-07,"display","none"
"1072",481,2017-02-13,"display","none"
"1073",482,2017-01-13,"email","none"
"1074",482,2017-01-18,"email","none"
"1075",482,2017-01-27,"email","none"
"1076",483,2017-01-05,"social","social"
"1077",483,2017-01-20,"social","social"
"1078",483,2017-01-21,"social","social"
"1079",483,2017-02-09,"email","social"
"1080",484,2017-01-20,"display","email"
"1081",484,2017-01-23,"display","email"
"1082",484,2017-02-09,"display","display"
"1083",484,2017-02-15,"display","display"
"1084",484,2017-02-19,"display","display"
"1085",486,2017-01-10,"email","none"
"1086",486,2017-02-08,"email","email"
"1087",487,2017-02-15,"none","none"
"1088",488,2017-01-01,"social","none"
"1089",488,2017-01-03,"social","none"
"1090",488,2017-01-05,"social","none"
"1091",488,2017-01-16,"social","social"
"1092",488,2017-01-24,"email","email"
"1093",488,2017-01-26,"social","email"
"1094",488,2017-02-15,"email","email"
"1095",489,2017-01-22,"email","none"
"1096",490,2017-02-19,"display","display"
"1097",491,2017-01-07,"direct","none"
"1098",491,2017-01-11,"email","none"
"1099",491,2017-01-24,"email","none"
"1100",491,2017-02-05,"direct","none"
"1101",492,2017-01-14,"social","none"
"1102",492,2017-01-22,"social","none"
"1103",493,2017-01-05,"none","none"
"1104",493,2017-01-09,"direct","none"
"1105",493,2017-02-03,"direct","none"
"1106",493,2017-02-20,"direct","none"
"1107",494,2017-01-09,"direct","none"
"1108",494,2017-01-14,"email","none"
"1109",494,2017-01-24,"email","none"
"1110",494,2017-01-31,"email","none"
"1111",494,2017-02-05,"direct","none"
"1112",494,2017-02-16,"email","none"
"1113",496,2017-01-08,"social","none"
"1114",496,2017-01-12,"social","none"
"1115",496,2017-01-16,"social","none"
"1116",498,2017-01-20,"social","none"
"1117",498,2017-01-21,"social","none"
"1118",499,2017-01-11,"email","email"
"1119",501,2017-01-06,"social","none"
"1120",502,2017-01-28,"display","social"
"1121",503,2017-01-28,"social","none"
"1122",503,2017-02-06,"display","none"
"1123",504,2017-01-19,"email","none"
"1124",504,2017-02-07,"email","none"
"1125",504,2017-02-12,"email","none"
"1126",504,2017-02-20,"email","none"
"1127",507,2017-01-19,"social","none"
"1128",508,2017-01-16,"display","display"
"1129",510,2017-01-23,"display","none"
"1130",510,2017-01-25,"email","none"
"1131",510,2017-02-21,"email","none"
"1132",510,2017-02-25,"display","none"
"1133",512,2017-01-24,"email","email"
"1134",512,2017-02-06,"display","email"
"1135",512,2017-02-23,"display","email"
"1136",513,2017-01-05,"social","none"
"1137",513,2017-01-08,"social","none"
"1138",513,2017-01-19,"social","none"
"1139",513,2017-01-20,"social","none"
"1140",513,2017-02-12,"direct","none"
"1141",513,2017-02-17,"direct","none"
"1142",515,2017-01-02,"none","none"
"1143",515,2017-02-23,"email","none"
"1144",515,2017-02-26,"email","none"
"1145",516,2017-01-04,"social","none"
"1146",516,2017-01-05,"social","none"
"1147",516,2017-01-15,"social","social"
"1148",516,2017-02-05,"direct","social"
"1149",516,2017-02-26,"email","social"
"1150",517,2017-02-08,"email","email"
"1151",518,2017-02-17,"direct","none"
"1152",518,2017-02-23,"direct","none"
"1153",520,2017-01-11,"social","social"
"1154",520,2017-01-12,"social","social"
"1155",521,2017-02-08,"display","none"
"1156",522,2017-01-17,"email","social"
"1157",522,2017-01-19,"social","social"
"1158",522,2017-02-09,"email","social"
"1159",522,2017-02-16,"email","social"
"1160",523,2017-01-12,"social","none"
"1161",523,2017-01-19,"social","social"
"1162",523,2017-01-25,"email","social"
"1163",523,2017-02-03,"direct","email"
"1164",523,2017-02-07,"email","email"
"1165",524,2017-01-04,"email","none"
"1166",525,2017-01-20,"social","email"
"1167",525,2017-02-14,"email","email"
"1168",526,2017-02-12,"none","none"
"1169",527,2017-01-07,"social","none"
"1170",527,2017-02-06,"direct","social"
"1171",527,2017-02-17,"email","social"
"1172",528,2017-01-01,"social","none"
"1173",528,2017-01-12,"social","none"
"1174",528,2017-01-13,"social","none"
"1175",528,2017-01-24,"email","email"
"1176",528,2017-01-25,"social","email"
"1177",528,2017-02-07,"email","email"
"1178",528,2017-02-12,"email","email"
"1179",530,2017-01-08,"direct","none"
"1180",530,2017-01-13,"direct","none"
"1181",530,2017-01-19,"direct","none"
"1182",530,2017-01-20,"direct","none"
"1183",530,2017-01-30,"email","none"
"1184",530,2017-02-05,"direct","email"
"1185",531,2017-01-11,"email","none"
"1186",531,2017-01-31,"email","none"
"1187",531,2017-02-05,"direct","none"
"1188",531,2017-02-09,"email","none"
"1189",531,2017-02-24,"email","none"
"1190",532,2017-01-01,"display","none"
"1191",532,2017-02-04,"display","none"
"1192",532,2017-02-06,"display","none"
"1193",532,2017-02-09,"display","none"
"1194",532,2017-02-12,"display","none"
"1195",533,2017-01-03,"email","none"
"1196",533,2017-01-12,"social","none"
